source_site,food_class,query,recipe_name,ingredients_text,calories,protein,fat,carbs,source_url,scraped_at
bbc_good_food,sushi,california roll,California quinoa & avocado salad,"250g butternut squash chopped into small chunks 2 tbsp olive oil or rapeseed oil 120g pack thin-stemmed broccoli cut into small pieces 250g pouch cooked quinoa small handful coriander leaves picked and chopped small handful mint leaves picked and chopped 4 spring onions finely sliced on an angle 50g pomegranate seeds 20g pistachios roughly chopped 1 small ripe avocado juice ½ lemon handful sprouts (alfalfa or china rose sprouts are nice) or baby herb leaves 1 tbsp tahini ½ small ripe avocado stoned, peeled and roughly chopped small handful coriander leaves picked small handful mint leaves picked zest and juice ½ lemon 2 tsp clear honey or maple syrup",740.0,18.0,44.0,59.0,https://www.bbcgoodfood.com/recipes/california-quinoa-avocado-salad,2026-05-12 00:52:56
bbc_good_food,sushi,california roll,Air fryer cinnamon rolls,125g plain flour plus extra to dust 125g strong white bread flour ½ x 7g sachet  fast-action dried yeast 1 tbsp caster sugar 125ml whole milk 25g butter 1 egg 50g light brown soft sugar 1 tsp vanilla extract ½ tbsp cinnamon 25g butter softened 40g butter softened 50g soft cheese 75g icing sugar ½ tsp  vanilla extract,267.0,4.0,15.0,27.0,https://www.bbcgoodfood.com/recipes/air-fryer-cinnamon-rolls,2026-05-12 00:52:58
bbc_good_food,sushi,california roll,Chocolate Swiss roll,"60g self-raising flour 3 tbsp  cocoa powder 3 eggs 75g  golden caster sugar plus extra for scattering 200ml  double cream ½ tsp  vanilla extract 50g  icing sugar sifted, plus extra to serve",332.0,6.0,21.0,29.0,https://www.bbcgoodfood.com/recipes/chocolate-swiss-roll,2026-05-12 00:53:00
bbc_good_food,sushi,california roll,Cinnamon roll pancakes,145g self-raising flour 1 tsp baking powder 1 tbsp golden caster sugar 1 tsp cinnamon 2 eggs 40g butter melted 140ml milk 3 tbsp light brown soft sugar 1 tbsp maple syrup plus extra to serve (optional) 1 tbsp vegetable oil 6 tbsp toffee or caramel yogurt to serve (optional),153.0,3.0,6.0,21.0,https://www.bbcgoodfood.com/recipes/cinnamon-roll-pancakes,2026-05-12 00:53:01
bbc_good_food,sushi,california roll,Nduja sausage rolls,500g pork sausages or sausagemeat 40g fresh white breadcrumbs 50g nduja 3 pickled onions finely chopped 50g cheddar cut into small cubes 375g packet ready-rolled puff pastry 1 egg beaten 2 tsp fennel seeds,302.0,8.0,22.0,16.0,https://www.bbcgoodfood.com/recipes/nduja-sausage-rolls,2026-05-12 00:53:03
bbc_good_food,sushi,california roll,Summer sausage rolls,"2 large skinless chicken breasts 1 garlic clove crushed 3 rashers streaky bacon thinly sliced 4 sundried tomatoes chopped handful basil leaves, chopped 375g/13oz pack ready-rolled puff pastry flour for dusting 1 egg yolk beaten 25g sesame seeds",119.0,6.0,8.0,6.0,https://www.bbcgoodfood.com/recipes/summer-sausage-rolls,2026-05-12 00:53:04
bbc_good_food,sushi,california roll,Sweet potato & caramelised onion rolls,2 medium sweet potatoes (650g) 2 tbsp olive oil 3 red onions finely sliced 2 garlic cloves crushed 2 tbsp harissa paste 1 tbsp tomato purée ½ small bunch of coriander finely chopped 320g sheet ready-rolled puff pastry (check the label to ensure it is vegan) dairy-free milk for glazing 1 tsp nigella seeds,193.0,3.0,9.0,23.0,https://www.bbcgoodfood.com/recipes/sweet-potato-caramelised-onion-rolls,2026-05-12 00:53:06
bbc_good_food,sushi,california roll,Omelette roll-up,1 large egg a little rapeseed or olive oil for frying 2 tbsp tomato salsa about 1 tbsp fresh coriander,133.0,9.0,10.0,2.0,https://www.bbcgoodfood.com/recipes/mexican-egg-roll,2026-05-12 00:53:08
bbc_good_food,sushi,california roll,Nut roast rolls,"2 tsp olive oil 1 onion finely chopped 200g chestnut mushrooms chopped 5 sage leaves finely chopped 5 thyme sprigs leaves picked 250g pouch cooked puy lentils 50g fresh breadcrumbs 80g grated mature cheddar 1 egg beaten 75g mixed nuts (we used cashews, pecans and almonds) grating of nutmeg 320g ready-rolled puff pastry",173.0,6.0,11.0,12.0,https://www.bbcgoodfood.com/recipes/nut-roast-rolls,2026-05-12 00:53:10
bbc_good_food,sushi,tuna roll,"Tuna, caper & chilli spaghetti","150g spaghetti or linguine 1 tbsp olive oil 1 garlic clove sliced 1 red chilli deseeded and finely chopped, plus extra to serve (optional) 1 tbsp drained capers small bunch of parsley finely chopped (stalks included) 145g tuna in spring water, drained 90g rocket or baby spinach leaves ½ lemon juiced",409.0,23.0,9.0,57.0,https://www.bbcgoodfood.com/recipes/tuna-caper-chilli-spaghetti,2026-05-12 00:53:12
bbc_good_food,sushi,tuna roll,"Tuna, asparagus & white bean salad","1 large bunch asparagus 2 x cans tuna steaks in water, drained 2 x cans cannellini beans in water, drained 1 red onion very finely chopped 2 tbsp capers 1 tbsp olive oil 1 tbsp red wine vinegar 2 tbsp tarragon finely chopped",245.0,24.0,5.0,23.0,https://www.bbcgoodfood.com/recipes/tuna-asparagus-white-bean-salad,2026-05-12 00:53:13
bbc_good_food,sushi,tuna roll,Tuna pasta bake,600g/1lb 5oz rigatoni 50g/2oz butter 50g/2oz plain flour 600ml/1 pint milk 250g/9oz strong cheddar grated 2 x 160g cans tuna steak in spring water drained 330g can sweetcorn drained large handful chopped parsley,765.0,37.0,28.0,89.0,https://www.bbcgoodfood.com/recipes/tuna-pasta-bake,2026-05-12 00:53:15
bbc_good_food,sushi,tuna roll,"Lemony tuna, tomato & caper one-pot pasta","2 tbsp olive oil 1 red onion finely chopped 500g cherry tomatoes halved 400g dried pasta (we used rigatoni) 1l hot vegetable stock 2 x 110g cans tuna in olive oil, drained 3 tbsp mascarpone 30g parmesan grated 2 heaped tbsp capers ½ lemon zested small bunch parsley finely chopped",672.0,29.0,23.0,83.0,https://www.bbcgoodfood.com/recipes/lemony-tuna-tomato-caper-one-pot-pasta,2026-05-12 00:53:17
bbc_good_food,sushi,tuna roll,Lentil & tuna salad,"2 tbsp sherry vinegar 1 tsp Dijon mustard 2 garlic cloves finely grated 50ml olive oil 2 x 250g pouches ready-cooked puy lentils 2 x 160g cans tuna steaks in spring water, drained and flaked 160g cherry tomatoes halved (about 10) 2 ready-roasted peppers chopped handful of parsley finely chopped ½ small bunch of chives finely chopped, plus extra to garnish",374.0,28.0,15.0,26.0,https://www.bbcgoodfood.com/recipes/lentil-tuna-salad,2026-05-12 00:53:19
bbc_good_food,sushi,tuna roll,Tuna pasta salad,250g wholemeal penne 240g bio yogurt 2 tsp English mustard powder 2 tbsp extra virgin olive oil 4tsp apple cider vinegar 1 red onion finely chopped handful of basil leaves finely chopped 320g tuna in spring water 2 red peppers deseeded and diced 340g can sweetcorn drained,444.0,25.0,12.0,54.0,https://www.bbcgoodfood.com/recipes/pasta-salad-with-tuna-mayo,2026-05-12 00:53:20
bbc_good_food,sushi,tuna roll,Air fryer tuna pasta bake,"1 tbsp olive oil 1 small  onion finely chopped 2  garlic cloves finely chopped 400g can chopped tomatoes ½ tsp chilli flakes (optional) 150g pasta of your choice, cooked following pack instructions 145-165g can  tuna in olive oil, drained 50g grated mozzarella 2 tbsp chopped parsley",526.0,30.0,15.0,64.0,https://www.bbcgoodfood.com/recipes/air-fryer-tuna-pasta-bake,2026-05-12 00:53:22
bbc_good_food,sushi,tuna roll,"Spicy tuna, courgette & chickpea salad","1 lemon zested and juiced 15g parsley finely chopped 10g basil finely chopped 2 garlic cloves crushed 1 tbsp capers rinsed and finely chopped 1 red chilli (deseeded, if you prefer less heat), finely chopped 160g can tuna in olive oil 2 courgettes thinly sliced 2 x 400g cans  chickpeas drained and rinsed",266.0,17.0,11.0,20.0,https://www.bbcgoodfood.com/recipes/spicy-tuna-courgette-chickpea-salad,2026-05-12 00:53:24
bbc_good_food,sushi,tuna roll,Gluten-free tuna pasta bake,"2 tbsp garlic-infused oil 1 red pepper cut into 1cm cubes 1 yellow pepper cut into 1cm cubes 500ml gluten-free penne 400g can chopped tomatoes 500ml gluten-free vegetable stock 2 tbsp tomato purée 3 x 145g cans  tuna in spring water, drained large handful of baby spinach roughly chopped 50g extra mature cheddar grated small handful of  chives finely chopped 4 tbsp (35g)  butter 3 tbsp (35g)  gluten-free plain flour 500ml milk 75g extra mature cheddar grated 1 tsp wholegrain mustard (optional)",758.0,38.0,29.0,82.0,https://www.bbcgoodfood.com/recipes/gluten-free-tuna-pasta-bake,2026-05-12 00:53:25
bbc_good_food,sushi,tuna roll,Italian tuna balls,"2 160g cans of  tuna in sunflower or olive oil, drained (reserve a little oil) small handful of  pine nuts freshly grated zest 1 lemon small handful parsley leaves, roughly chopped 50g  fresh  breadcrumb 1 egg beaten 400g spaghetti 500g jar pasta sauce",594.0,35.0,12.0,92.0,https://www.bbcgoodfood.com/recipes/italian-tuna-balls,2026-05-12 00:53:27
bbc_good_food,sushi,tuna roll,Tuna pasta,350g pasta shells 200g pack trimmed fine beans cut into short lengths 200g can tuna in oil 1 lemon zested 1 heaped tbsp small capers generous pinch of  chilli flakes olive oil for drizzling,401.0,23.0,6.0,68.0,https://www.bbcgoodfood.com/recipes/tuna-lemon-pasta,2026-05-12 00:53:28
bbc_good_food,sushi,tuna roll,Tuna & caper orzo with parsley,"350g orzo 60ml olive oil plus a drizzle for the rocket 2 garlic cloves crushed 1 red chilli deseeded and finely chopped 4 tbsp capers drained 1 small bunch parsley finely chopped, a few leaves reserved to serve 270g pack cherry tomatoes halved 200g can sustainably fished tuna in olive oil 1 lemon juiced rocket to serve",374.0,22.0,19.0,27.0,https://www.bbcgoodfood.com/recipes/tuna-caper-orzo-parsley,2026-05-12 00:53:30
bbc_good_food,sushi,tuna roll,Tuna & sundried tomato pasta bake,"500g dried rigatoni (or any other short pasta) 2 x 400g cans chopped tomatoes 4 thyme sprigs leaves only 300ml double cream 280g jar sundried tomatoes drained and quartered 198g can  no-added-salt sweetcorn drained 3 x 120g cans tuna in spring water, drained 100g cheddar grated 50g parmesan grated",813.0,33.0,38.0,78.0,https://www.bbcgoodfood.com/recipes/tuna-sundried-tomato-pasta-bake,2026-05-12 00:53:32
bbc_good_food,sushi,tuna roll,Soy-baked potatoes with tuna sriracha mayo,"4 large baking potatoes 3 x 135g cans tuna chunks in brine, drained 2 tbsp mayonnaise 2 ½ tbsp natural yogurt 4 spring onions thinly sliced 1 thumb-sized piece of ginger peeled and finely grated 1 lemon juiced 2 tsp sriracha or hot sauce 3 pickled gherkins finely chopped (optional) 2 tbsp reduced-salt soy sauce 320g spinach 1 tbsp extra virgin olive oil 2 tbsp cider vinegar ¼ tsp wholegrain mustard",434.0,29.0,11.0,52.0,https://www.bbcgoodfood.com/recipes/soy-baked-potatoes-with-tuna-sriracha-mayo,2026-05-12 00:53:34
bbc_good_food,sushi,tuna roll,"Tuna, avocado & quinoa salad","100g quinoa 3 tbsp extra virgin olive oil juice 1 lemon ½ tbsp white wine vinegar 120g can tuna drained 1 avocado stoned, peeled and cut into chunks 200g cherry tomatoes on the vine, halved 50g feta crumbled 50g baby spinach 2 tbsp mixed seeds toasted",663.0,28.0,44.0,34.0,https://www.bbcgoodfood.com/recipes/tuna-avocado-quinoa-salad,2026-05-12 00:53:36
bbc_good_food,sushi,tuna roll,"Tuna, olive & spinach spaghetti","240g wholemeal spaghetti 1 tsp olive oil 1 red onion thinly sliced 2 x 110g cans tuna in olive oil, drained 50g black olives sliced 1 lemon zested and juiced 160g baby spinach 1 tbsp chopped dill 1 tbsp chopped parsley",329.0,18.0,8.0,41.0,https://www.bbcgoodfood.com/recipes/tuna-olive-spinach-spaghetti,2026-05-12 00:53:38
bbc_good_food,sushi,tuna roll,Tuna & sweetcorn slice,"320g pack ready-rolled puff pastry 185g can tuna in spring water, drained and flaked 325g can  sweetcorn drained 3 tbsp crème fraîche 50g cheddar grated a few  chives snipped to 1cm lengths",463.0,18.0,30.0,29.0,https://www.bbcgoodfood.com/recipes/tuna-sweetcorn-slice,2026-05-12 00:53:40
bbc_good_food,sushi,tuna roll,"Pesto, cannellini bean & tuna jackets","2 sweet potatoes ½ x 400g can cannellini beans drained 2 tbsp fresh pesto 2 tbsp cream cheese 100g can tuna in water, drained ½ red onion finely chopped 1 lemon zested 25g pine nuts toasted small handful basil leaves",393.0,11.0,12.0,55.0,https://www.bbcgoodfood.com/recipes/pesto-cannellini-bean-tuna-jackets,2026-05-12 00:53:42
bbc_good_food,sushi,salmon roll,Double salmon roll,160g pack hot-smoked salmon 2 tsp hot horseradish juice half lemon 200g tub full-fat soft cheese half 30g/1oz bag chives finely snipped 400g sliced smoked salmon 200g bag mixed leaves half 30g/1oz bag chives thickly snipped your favourite dressing melba toast to serve,327.0,24.0,26.0,,https://www.bbcgoodfood.com/recipes/double-salmon-roll,2026-05-12 00:53:44
bbc_good_food,sushi,salmon roll,"Creamy salmon, leek & potato traybake","250g baby potatoes thickly sliced 2 tbsp olive oil 1 leek halved, washed and sliced 1 garlic clove crushed 70ml double cream 1 tbsp capers plus extra to serve 1 tbsp chives plus extra to serve 2 skinless salmon fillets mixed rocket salad to serve (optional)",696.0,39.0,50.0,19.0,https://www.bbcgoodfood.com/recipes/creamy-salmon-leek-potato-traybake,2026-05-12 00:53:46
bbc_good_food,sushi,salmon roll,Air fryer salmon,"1 tsp  salt 1 tsp  pepper 1 tsp  mixed herbs 1 tsp  garlic granules (optional) 4 salmon fillets (we used 4 x 130g fillets), skin on or removed ½ tbsp  olive oil cooked seasonal greens and grains such as quinoa or brown rice, to serve (optional)",264.0,27.0,17.0,0.1,https://www.bbcgoodfood.com/recipes/air-fryer-salmon,2026-05-12 00:53:47
bbc_good_food,sushi,salmon roll,Pasta with salmon & peas,"240g wholewheat fusilli knob of butter 1 large shallot finely chopped 140g frozen peas 2 skinless salmon fillets, cut into chunks 140g low-fat crème fraîche ½ low-salt vegetable stock cube small bunch of chives snipped",463.0,25.0,19.0,44.0,https://www.bbcgoodfood.com/recipes/pasta-salmon-peas,2026-05-12 00:53:49
bbc_good_food,sushi,salmon roll,Super-easy salmon fishcakes,1 tbsp neutral oil such as vegetable plus extra for forming the fishcakes 4 salmon fillets (around 400g) 800g potatoes mashed and cooled 10g dill finely chopped 10g coriander finely chopped 10g chives finely chopped 2 tsp chilli flakes (or to taste) 2 tsp garam marsala 1 egg 100g golden breadcrumbs lemon wedges and lettuce leaves to serve,275.0,15.0,13.0,25.0,https://www.bbcgoodfood.com/recipes/super-easy-salmon-fishcakes,2026-05-12 00:53:51
bbc_good_food,sushi,salmon roll,Teriyaki salmon,"2 skinless salmon fillets 1 tbsp sweet chilli sauce 1 tbsp honey 1 tsp sesame oil 1 tbsp mirin or dry sherry 2 tbsp soy sauce 2 tsp finely grated ginger brown rice or noodles, to serve (optional) 2 large  pak choi (about 250g) 2 tsp vegetable oil 2 tsp sesame oil 3 garlic cloves grated 75ml fish or vegetable stock 2 tsp toasted sesame seeds for sprinkling",517.0,41.0,30.0,17.0,https://www.bbcgoodfood.com/recipes/teriyaki-salmon-sesame-pak-choi,2026-05-12 00:53:53
bbc_good_food,sushi,salmon roll,Spiced salmon with traybaked sag aloo,"1kg floury potatoes such as Maris Piper, peeled and cut into 2cm chunks olive oil for roasting 1 tsp turmeric 2 tsp ground cumin 1 tsp chilli flakes 200g spinach 1 x 500g salmon fillets 2 tbsp tandoori or tikka spice paste 100ml double cream lemon wedge to serve",610.0,33.0,35.0,39.0,https://www.bbcgoodfood.com/recipes/spiced-salmon-traybaked-sag-aloo,2026-05-12 00:53:54
bbc_good_food,sushi,salmon roll,Teriyaki salmon parcels,"2 tbsp low-salt soy sauce 1 tbsp clear honey 1 garlic clove finely chopped 1 tbsp mirin (optional) a little sunflower oil 300g long-stem broccoli 4 x 100g salmon fillets 1 small piece of ginger cut into matchsticks a little sesame oil (optional) sliced spring onions toasted sesame seeds and cooked rice, to serve",257.0,25.0,13.0,8.0,https://www.bbcgoodfood.com/recipes/teriyaki-salmon-parcels,2026-05-12 00:53:56
bbc_good_food,sushi,salmon roll,"Sesame salmon, purple sprouting broccoli & sweet potato mash",1 ½ tbsp sesame oil 1 tbsp low-salt soy sauce thumb-sized piece ginger grated 1 garlic clove crushed 1 tsp honey 2 sweet potatoes scrubbed and cut into wedges 1 lime cut into wedges 2 salmon fillets 250g purple sprouting broccoli 1 tbsp sesame seeds 1 red chilli thinly sliced (deseeded if you don't like it too hot),463.0,32.0,22.0,29.0,https://www.bbcgoodfood.com/recipes/sesame-salmon-purple-sprouting-broccoli-sweet-potato-mash,2026-05-12 00:53:58
bbc_good_food,sushi,salmon roll,Salmon en croûte,"50g flaky sea salt 25g demerara sugar 2 x 500g  skinless, boneless salmon fillets 75g watercress chopped 200g cream cheese 2 tbsp fresh dill sprigs, chopped 1 lemon zested and juiced pinch smoked salt (optional) 500g block all-butter puff pastry flour for dusting 2 eggs yolks only, beaten 1 cucumber peeled, halved, deseeded and sliced 1 red onion finely sliced 100ml cider vinegar 1 tbsp sugar",619.0,32.0,43.0,24.0,https://www.bbcgoodfood.com/recipes/salmon-en-croute,2026-05-12 00:53:59
bbc_good_food,sushi,salmon roll,Salmon stir-fry,2 x 100g salmon fillets (plus 2 more 100g salmon fillets if cooking for Flaked salmon salad lunch - see 'goes well with') 2 tsp reduced salt tamari or soy sauce 2cm piece ginger peeled and finely chopped or grated 1 garlic clove finely chopped 2 tbsp lemon or lime juice 1 tsp sesame oil 85g vermicelli rice noodle 2 tsp rapeseed oil 1 tsp sesame oil 1 spring onion trimmed and thinly sliced 1 garlic clove finely chopped ½ red chilli deseeded and finely chopped 2cm piece ginger peeled and finely chopped 100g sugar snap pea 100g pak choi (or spinach) 1 large red pepper sliced 1 tsp tamari or soy sauce 1 tsp Thai fish sauce juice ½ lime 1 tbsp finely chopped coriander,444.0,27.0,17.0,43.0,https://www.bbcgoodfood.com/recipes/crispy-asian-salmon-stir-fried-noodles-pak-choi-sugar-snap-peas,2026-05-12 00:54:01
bbc_good_food,sushi,salmon roll,Salmon risotto,"1 l chicken stock 4 salmon fillets 2 tbsp olive oil 50g butter 1 onion very finely diced 1 garlic clove crushed or finely grated 250g arborio rice 300ml white wine 100g frozen peas ½ lemon juiced and zested 50g parmesan grated, plus extra to serve",806.0,40.0,39.0,59.0,https://www.bbcgoodfood.com/recipes/salmon-risotto,2026-05-12 00:54:03
bbc_good_food,sushi,salmon roll,Chilli salmon & teriyaki noodles,2 skin-on salmon fillets (about 125g/41/2oz each) 1 small red chilli deseeded and finely chopped 1 tbsp mirin 1 tbsp soy sauce ½ thumb-sized piece ginger peeled and finely grated ½ small pack coriander chopped 140g mangetout 2 tbsp teriyaki sauce 300g straight-to-wok noodles,569.0,36.0,22.0,54.0,https://www.bbcgoodfood.com/recipes/chilli-salmon-teriyaki-noodles,2026-05-12 00:54:04
bbc_good_food,sushi,salmon roll,One-pan salmon with roast asparagus,"400g new potato halved if large 2 tbsp olive oil 8 asparagus spears, trimmed and halved 2 handfuls cherry tomatoes 1 tbsp balsamic vinegar 2 salmon fillets about 140g/5oz each handful basil leaves",556.0,36.0,29.0,34.0,https://www.bbcgoodfood.com/recipes/one-pan-salmon-roast-asparagus,2026-05-12 00:54:06
bbc_good_food,sushi,salmon roll,Superhealthy salmon burgers,"4 boneless, skinless salmon fillets about 550g/1lb 4oz in total, cut into chunks 2 tbsp Thai red curry paste thumb-size piece fresh root ginger grated 1 tsp soy sauce 1 bunch coriander half chopped, half leaves picked 1 tsp vegetable oil lemon wedges, to serve 2 carrots half large or 1 small cucumber 2 tbsp white wine vinegar 1 tsp golden caster sugar",292.0,29.0,17.0,7.0,https://www.bbcgoodfood.com/recipes/superhealthy-salmon-burgers,2026-05-12 00:54:08
bbc_good_food,sushi,salmon roll,Salmon & broccoli pasta,"250g penne 300g broccoli cut into large florets 25g butter 25g plain flour 600ml milk 100g mascarpone 8 sundried tomatoes (preserved in olive oil), drained and thickly sliced 2 tbsp small capers (optional) rinsed to remove excess salt or vinegar 8 anchovy fillets, halved (optional) 10 large fresh basil leaves, roughly torn 4 fresh skinless salmon fillets 50g mature cheddar finely grated",839.0,48.0,43.0,62.0,https://www.bbcgoodfood.com/recipes/italian-broccoli-salmon-bake,2026-05-12 00:54:10
bbc_good_food,sushi,salmon roll,Creamy salmon pasta,"2 salmon fillets 1 tbsp  olive oil plus 1 tsp if roasting 175g  penne 2 shallots or 1 small onion, finely chopped 1 garlic clove crushed 100ml  white wine 200ml  double cream or crème fraîche ¼  lemon zested and juiced ½ small bunch  dill finely chopped",1140.0,39.0,77.0,61.0,https://www.bbcgoodfood.com/recipes/creamy-salmon-pasta,2026-05-12 00:54:12
bbc_good_food,sushi,salmon roll,Smoked salmon & lemon risotto,1 onion finely chopped 2 tbsp olive oil 350g risotto rice such as Arborio 1 garlic clove finely chopped 1 ½l boiling vegetable stock 170g smoked salmon three-quarters chopped 85g mascarpone lite 3 tbsp flat-leaf parsley chopped grated lemon zest plus squeeze of juice handful rocket,500.0,21.0,15.0,75.0,https://www.bbcgoodfood.com/recipes/smoked-salmon-lemon-risotto,2026-05-12 00:54:13
bbc_good_food,sushi,salmon roll,"Creamy garlic, lemon & spinach salmon","2 sweet potatoes 1 tbsp olive oil or rapeseed oil 2 salmon fillets skin removed 2 garlic cloves thinly sliced 170g baby spinach 1 lemon zested and ½ juiced, ½ thinly sliced 75g mascarpone 5 tbsp milk",721.0,43.0,44.0,34.0,https://www.bbcgoodfood.com/recipes/creamy-garlic-lemon-spinach-salmon,2026-05-12 00:54:15
bbc_good_food,sushi,salmon roll,Spiced salmon & tomato traybake,"1 red onion sliced 200g cherry tomatoes 3 tbsp mild or madras  curry paste 400g can  chickpeas drained and rinsed 2 skinless salmon fillets 1 large or 2 small  naan breads 2 tbsp fat-free  yogurt lemon wedges and a few coriander leaves, to serve (optional)",796.0,54.0,34.0,62.0,https://www.bbcgoodfood.com/recipes/spiced-salmon-tomato-traybake,2026-05-12 00:54:18
bbc_good_food,sushi,salmon roll,One-pan Thai green salmon,"2 tbsp vegetable oil 2 shallots thickly sliced 1 green chilli deseeded if you like, and sliced, plus extra to serve 300g baby new potatoes quartered 1 lemongrass stalk, bashed 4 tbsp Thai green curry paste 400g can coconut milk 200-300ml vegetable stock 1-2 tbsp fish sauce ½-1 tbsp brown or palm sugar 1 courgette trimmed and peeled into ribbons 100g baby spinach 4 skinless salmon fillets 3 limes 2 juiced plus 1 cut into wedges to serve 3 spring onions finely sliced (optional) handful of coriander or Thai basil, roughly chopped, to serve cooked jasmine rice or rice noodles, to serve (optional)",667.0,41.0,46.0,21.0,https://www.bbcgoodfood.com/recipes/one-pan-thai-green-salmon,2026-05-12 00:54:20
bbc_good_food,steak,steak,Roasted cauliflower steaks,1 cauliflower ½ tsp smoked paprika 2 tbsp olive oil 1 roasted red pepper 4 black olives pitted small handful parsley 1 tsp capers ½ tbsp red wine vinegar 2 tbsp toasted flaked almonds,277.0,9.0,21.0,11.0,https://www.bbcgoodfood.com/recipes/cauliflower-steaks-roasted-red-pepper-olive-salsa,2026-05-12 00:54:24
bbc_good_food,steak,grilled steak,Crispy grilled feta with saucy butter beans,500ml passata 2 x 400g cans  butter beans drained and rinsed 2 garlic cloves crushed 1 tsp dried  oregano plus a pinch 200g spinach 2 roasted red peppers sliced 1⁄2  lemon zested and juiced 100g block of  feta cut into chunks 1⁄2 tsp  olive oil 4 small  pittas,506.0,28.0,9.0,69.0,https://www.bbcgoodfood.com/recipes/crispy-grilled-feta-saucy-butter-beans,2026-05-12 00:55:07
bbc_good_food,steak,grilled steak,Grilled nectarine & burrata salad,"15g unsalted butter 2 tbsp caster sugar 50g whole pecans 3 ripe nectarines stoned and cut into eighths lengthways 4 tbsp extra virgin olive oil plus extra for brushing 2 tbsp balsamic vinegar 1 tsp honey 2 x 100g balls of burrata or vegetarian alternative 70g rocket bunch of  basil leaves, roughly torn pinch of chilli flakes",510.0,9.0,41.0,24.0,https://www.bbcgoodfood.com/recipes/grilled-nectarine-burrata-salad,2026-05-12 00:55:09
bbc_good_food,steak,grilled steak,Grilled lobster tails with lemon & herb butter,"4 lobster tails, defrosted if frozen lemon wedges, to serve 125g butter softened 1 garlic clove crushed handful parsley leaves, finely chopped, plus extra to serve 1 tsp Dijon mustard small pinch chilli powder optional 1 lemon juiced",325.0,19.0,27.0,1.0,https://www.bbcgoodfood.com/recipes/grilled-lobster-tails-lemon-herb-butter,2026-05-12 00:55:11
bbc_good_food,steak,grilled steak,Quinoa salad with grilled halloumi,"3 tbsp extra-virgin olive oil 1 small red onion sliced 1 large roasted pepper from a jar, thickly sliced, or a handful of ready-roasted sliced peppers 200g quinoa 500ml vegetable stock small bunch flat-leaf parsley roughly chopped zest and juice 1 lemon large pinch sugar 250g pack halloumi cheese cut into 6 sliced",603.0,28.0,37.0,40.0,https://www.bbcgoodfood.com/recipes/quinoa-salad-grilled-halloumi,2026-05-12 00:55:14
bbc_good_food,steak,grilled steak,Smash burgers,"4 burger buns sesame topped or brioche, whichever you prefer 1 tbsp/15ml sunflower oil 500g/1lb 2oz steak mince 15-20% fat is good 4 slices mild cheddar or burger cheese 1 red onion finely sliced handfuls of iceberg lettuce finely shredded 2 tomatoes sliced 1 large gherkin sliced lengthways mayonnaise ketchup and American mustard, or your preferred sauces, to serve",666.0,37.0,39.0,41.0,https://www.bbcgoodfood.com/recipes/smash-burgers,2026-05-12 00:55:17
bbc_good_food,steak,beef steak,Beef stroganoff,1 tbsp olive oil 1 onion sliced 1 clove of  garlic 1 tbsp butter 250g/9oz mushrooms sliced 1 tbsp plain flour 500g/1lb 2oz fillet steak sliced 150g/5oz crème fraîche 1 tsp English mustard 100ml/3½fl oz beef stock ½ small pack of parsley chopped,438.0,30.0,31.0,8.0,https://www.bbcgoodfood.com/recipes/beef-stroganoff,2026-05-12 00:55:19
bbc_good_food,steak,beef steak,Slow-cooker beef stew,"1 onion chopped 2 celery sticks finely chopped 2 tbsp rapeseed oil 3 carrots halved and cut into chunks 2 bay leaves ½ pack thyme 2 tbsp tomato purée 2 tbsp Worcestershire sauce 2 beef stock cubes or stock pots 900g beef for braising such as skirt, buy a whole piece and cut it yourself for bigger chunks or buy ready-diced 2 tsp cornflour (optional) ½ small bunch parsley chopped buttery mash to serve (optional)",474.0,48.0,25.0,10.0,https://www.bbcgoodfood.com/recipes/slow-cooker-beef-stew,2026-05-12 00:55:20
bbc_good_food,steak,beef steak,Beef goulash,4 tbsp olive oil 700g stewing steak cut into chunks 30g plain flour 1 large onion thinly sliced 2 garlic cloves finely chopped 1 green pepper deseeded and thinly sliced 1 red pepper deseeded and thinly sliced 2 tbsp tomato purée 2 tbsp paprika 2 large tomatoes diced 75ml dry white wine 300ml beef stock homemade or shop-bought 2 tbsp flat-leaf parsley leaves 150ml soured cream,534.0,39.0,31.0,18.0,https://www.bbcgoodfood.com/recipes/beef-goulash,2026-05-12 00:55:22
bbc_good_food,steak,beef steak,Crispy chilli beef,"350g thin-cut  minute steak very thinly sliced into strips 3 tbsp cornflour 2 tsp Chinese five-spice powder 100ml vegetable oil 1 red pepper thinly sliced 1 red chilli thinly sliced 4 spring onions sliced, green and white parts separated 2 garlic cloves crushed thumb-sized piece  ginger cut into matchsticks 4 tbsp rice wine vinegar or white wine vinegar 1 tbsp soy sauce 2 tbsp sweet chilli sauce 2 tbsp tomato ketchup cooked noodles to serve (optional) prawn crackers to serve (optional)",454.0,26.0,23.0,32.0,https://www.bbcgoodfood.com/recipes/crispy-chilli-beef,2026-05-12 00:55:24
